Time(s) RTT(ms)
0.0 0.00184693
4.39358 1.68138 ms
4.39358 1.68138 ms
4.39358 1.68138 ms
4.39358 1.68138 ms
4.39377 1.5962 ms
4.39377 1.5962 ms
4.39377 1.5962 ms
4.39377 1.5962 ms
4.39389 1.52168 ms
4.39389 1.52168 ms
4.39389 1.52168 ms
4.39389 1.52168 ms
4.39411 1.58147 ms
4.39411 1.58147 ms
4.39411 1.58147 ms
4.39411 1.58147 ms
4.39444 1.63379 ms
4.39444 1.63379 ms
4.39444 1.63379 ms
4.39444 1.63379 ms
4.39521 1.67956 ms
4.39521 1.67956 ms
4.39521 1.67956 ms
4.39521 1.67956 ms
4.3954 1.71961 ms
4.3954 1.71961 ms
4.3954 1.71961 ms
4.3954 1.71961 ms
4.39555 1.75466 ms
4.39555 1.75466 ms
4.39555 1.75466 ms
4.39555 1.75466 ms
4.39574 1.66033 ms
4.39574 1.66033 ms
4.39574 1.66033 ms
4.39574 1.66033 ms
4.39608 1.70279 ms
4.39608 1.70279 ms
4.39608 1.70279 ms
4.39608 1.70279 ms
4.39685 1.61494 ms
4.39685 1.61494 ms
4.39685 1.61494 ms
4.39685 1.61494 ms
4.39706 1.66307 ms
4.39706 1.66307 ms
4.39706 1.66307 ms
4.39706 1.66307 ms
4.39718 1.70519 ms
4.39718 1.70519 ms
4.39718 1.70519 ms
4.39718 1.70519 ms
4.3974 1.74204 ms
4.3974 1.74204 ms
4.3974 1.74204 ms
4.3974 1.74204 ms
4.39771 1.64928 ms
4.39771 1.64928 ms
4.39771 1.64928 ms
4.39771 1.64928 ms
4.39851 1.69312 ms
4.39851 1.69312 ms
4.39851 1.69312 ms
4.39851 1.69312 ms
4.3987 1.60648 ms
4.3987 1.60648 ms
4.3987 1.60648 ms
4.3987 1.60648 ms
4.39884 1.53067 ms
4.39884 1.53067 ms
4.39884 1.53067 ms
4.39884 1.53067 ms
4.39903 1.58934 ms
4.39903 1.58934 ms
4.39903 1.58934 ms
4.39903 1.58934 ms
4.39935 1.64067 ms
4.39935 1.64067 ms
4.39935 1.64067 ms
4.39935 1.64067 ms
4.40014 1.68558 ms
4.40014 1.68558 ms
4.40014 1.68558 ms
4.40014 1.68558 ms
4.40036 1.72489 ms
4.40036 1.72489 ms
4.40036 1.72489 ms
4.40036 1.72489 ms
4.40048 1.75927 ms
4.40048 1.75927 ms
4.40048 1.75927 ms
4.40048 1.75927 ms
4.40067 1.66436 ms
4.40067 1.66436 ms
4.40067 1.66436 ms
4.40067 1.66436 ms
4.40098 1.58132 ms
4.40098 1.58132 ms
4.40098 1.58132 ms
4.40098 1.58132 ms
4.4018 1.50865 ms
4.4018 1.50865 ms
4.4018 1.50865 ms
4.4018 1.50865 ms
4.40199 1.44507 ms
4.40199 1.44507 ms
4.40199 1.44507 ms
4.40199 1.44507 ms
4.40211 1.51444 ms
4.40211 1.51444 ms
4.40211 1.51444 ms
4.40211 1.51444 ms
4.4023 1.57513 ms
4.4023 1.57513 ms
4.4023 1.57513 ms
4.4023 1.57513 ms
4.40261 1.62824 ms
4.40261 1.62824 ms
4.40261 1.62824 ms
4.40261 1.62824 ms
4.40344 1.67471 ms
4.40344 1.67471 ms
4.40344 1.67471 ms
4.40344 1.67471 ms
4.40362 1.71537 ms
4.40362 1.71537 ms
4.40362 1.71537 ms
4.40362 1.71537 ms
4.40374 1.62595 ms
4.40374 1.62595 ms
4.40374 1.62595 ms
4.40374 1.62595 ms
4.40394 1.5477 ms
4.40394 1.5477 ms
4.40394 1.5477 ms
4.40394 1.5477 ms
4.40425 1.60424 ms
4.40425 1.60424 ms
4.40425 1.60424 ms
4.40425 1.60424 ms
4.40509 1.65371 ms
4.40509 1.65371 ms
4.40509 1.65371 ms
4.40509 1.65371 ms
4.40526 1.697 ms
4.40526 1.697 ms
4.40526 1.697 ms
4.40526 1.697 ms
4.40538 1.73487 ms
4.40538 1.73487 ms
4.40538 1.73487 ms
4.40538 1.73487 ms
4.40557 1.76801 ms
4.40557 1.76801 ms
4.40557 1.76801 ms
4.40557 1.76801 ms
4.40591 1.67201 ms
4.40591 1.67201 ms
4.40591 1.67201 ms
4.40591 1.67201 ms
4.40672 1.58801 ms
4.40672 1.58801 ms
4.40672 1.58801 ms
4.40672 1.58801 ms
4.40689 1.51451 ms
4.40689 1.51451 ms
4.40689 1.51451 ms
4.40689 1.51451 ms
4.40701 1.57519 ms
4.40701 1.57519 ms
4.40701 1.57519 ms
4.40701 1.57519 ms
4.4072 1.62829 ms
4.4072 1.62829 ms
4.4072 1.62829 ms
4.4072 1.62829 ms
4.40754 1.67476 ms
4.40754 1.67476 ms
4.40754 1.67476 ms
4.40754 1.67476 ms
4.40836 1.71541 ms
4.40836 1.71541 ms
4.40836 1.71541 ms
4.40836 1.71541 ms
4.40853 1.75098 ms
4.40853 1.75098 ms
4.40853 1.75098 ms
4.40853 1.75098 ms
4.40865 1.65711 ms
4.40865 1.65711 ms
4.40865 1.65711 ms
4.40865 1.65711 ms
4.40886 1.57497 ms
4.40886 1.57497 ms
4.40886 1.57497 ms
4.40886 1.57497 ms
4.4092 1.6281 ms
4.4092 1.6281 ms
4.4092 1.6281 ms
4.4092 1.6281 ms
4.40999 1.54959 ms
4.40999 1.54959 ms
4.40999 1.54959 ms
4.40999 1.54959 ms
4.41016 1.60589 ms
4.41016 1.60589 ms
4.41016 1.60589 ms
4.41016 1.60589 ms
4.4103 1.65515 ms
4.4103 1.65515 ms
4.4103 1.65515 ms
4.4103 1.65515 ms
4.4105 1.69826 ms
4.4105 1.69826 ms
4.4105 1.69826 ms
4.4105 1.69826 ms
4.41083 1.61098 ms
4.41083 1.61098 ms
4.41083 1.61098 ms
4.41083 1.61098 ms
4.41163 1.6596 ms
4.41163 1.6596 ms
4.41163 1.6596 ms
4.41163 1.6596 ms
4.41182 1.57715 ms
4.41182 1.57715 ms
4.41182 1.57715 ms
4.41182 1.57715 ms
4.41194 1.50501 ms
4.41194 1.50501 ms
4.41194 1.50501 ms
4.41194 1.50501 ms
4.41216 1.56688 ms
4.41216 1.56688 ms
4.41216 1.56688 ms
4.41216 1.56688 ms
4.41247 1.62102 ms
4.41247 1.62102 ms
4.41247 1.62102 ms
4.41247 1.62102 ms
4.41328 1.66839 ms
4.41328 1.66839 ms
4.41328 1.66839 ms
4.41328 1.66839 ms
4.41345 1.70984 ms
4.41345 1.70984 ms
4.41345 1.70984 ms
4.41345 1.70984 ms
4.4136 1.74611 ms
4.4136 1.74611 ms
4.4136 1.74611 ms
4.4136 1.74611 ms
4.41379 1.65285 ms
4.41379 1.65285 ms
4.41379 1.65285 ms
4.41379 1.65285 ms
4.4141 1.69624 ms
4.4141 1.69624 ms
4.4141 1.69624 ms
4.4141 1.69624 ms
4.41492 1.60921 ms
4.41492 1.60921 ms
4.41492 1.60921 ms
4.41492 1.60921 ms
4.41511 1.65806 ms
4.41511 1.65806 ms
4.41511 1.65806 ms
4.41511 1.65806 ms
4.41523 1.7008 ms
4.41523 1.7008 ms
4.41523 1.7008 ms
4.41523 1.7008 ms
4.41545 1.7382 ms
4.41545 1.7382 ms
4.41545 1.7382 ms
4.41545 1.7382 ms
4.41574 1.64592 ms
4.41574 1.64592 ms
4.41574 1.64592 ms
4.41574 1.64592 ms
4.41658 1.69018 ms
4.41658 1.69018 ms
4.41658 1.69018 ms
4.41658 1.69018 ms
4.41675 1.60391 ms
4.41675 1.60391 ms
4.41675 1.60391 ms
4.41675 1.60391 ms
4.41687 1.52842 ms
4.41687 1.52842 ms
4.41687 1.52842 ms
4.41687 1.52842 ms
4.41711 1.58737 ms
4.41711 1.58737 ms
4.41711 1.58737 ms
4.41711 1.58737 ms
4.41737 1.63895 ms
4.41737 1.63895 ms
4.41737 1.63895 ms
4.41737 1.63895 ms
4.41821 1.68408 ms
4.41821 1.68408 ms
4.41821 1.68408 ms
4.41821 1.68408 ms
4.41839 1.72357 ms
4.41839 1.72357 ms
4.41839 1.72357 ms
4.41839 1.72357 ms
4.4185 1.75812 ms
4.4185 1.75812 ms
4.4185 1.75812 ms
4.4185 1.75812 ms
4.41876 1.66336 ms
4.41876 1.66336 ms
4.41876 1.66336 ms
4.41876 1.66336 ms
4.419 1.70544 ms
4.419 1.70544 ms
4.419 1.70544 ms
4.419 1.70544 ms
4.41985 1.61726 ms
4.41985 1.61726 ms
4.41985 1.61726 ms
4.41985 1.61726 ms
4.42006 1.6651 ms
4.42006 1.6651 ms
4.42006 1.6651 ms
4.42006 1.6651 ms
4.42013 1.70696 ms
4.42013 1.70696 ms
4.42013 1.70696 ms
4.42013 1.70696 ms
4.42042 1.74359 ms
4.42042 1.74359 ms
4.42042 1.74359 ms
4.42042 1.74359 ms
4.42066 1.65064 ms
4.42066 1.65064 ms
4.42066 1.65064 ms
4.42066 1.65064 ms
4.42153 1.69431 ms
4.42153 1.69431 ms
4.42153 1.69431 ms
4.42153 1.69431 ms
4.42171 1.60752 ms
4.42171 1.60752 ms
4.42171 1.60752 ms
4.42171 1.60752 ms
4.42177 1.53158 ms
4.42177 1.53158 ms
4.42177 1.53158 ms
4.42177 1.53158 ms
4.42208 1.59013 ms
4.42208 1.59013 ms
4.42208 1.59013 ms
4.42208 1.59013 ms
4.4223 1.64137 ms
4.4223 1.64137 ms
4.4223 1.64137 ms
4.4223 1.64137 ms
4.42316 1.68619 ms
4.42316 1.68619 ms
4.42316 1.68619 ms
4.42316 1.68619 ms
4.42338 1.72542 ms
4.42338 1.72542 ms
4.42338 1.72542 ms
4.42338 1.72542 ms
4.4234 1.75974 ms
4.4234 1.75974 ms
4.4234 1.75974 ms
4.4234 1.75974 ms
4.42371 1.66477 ms
4.42371 1.66477 ms
4.42371 1.66477 ms
4.42371 1.66477 ms
4.42395 1.58168 ms
4.42395 1.58168 ms
4.42395 1.58168 ms
4.42395 1.58168 ms
4.42484 1.50897 ms
4.42484 1.50897 ms
4.42484 1.50897 ms
4.42484 1.50897 ms
4.42504 1.57034 ms
4.42504 1.57034 ms
4.42504 1.57034 ms
4.42504 1.57034 ms
4.42506 1.62405 ms
4.42506 1.62405 ms
4.42506 1.62405 ms
4.42506 1.62405 ms
4.42537 1.67104 ms
4.42537 1.67104 ms
4.42537 1.67104 ms
4.42537 1.67104 ms
4.42559 1.71216 ms
4.42559 1.71216 ms
4.42559 1.71216 ms
4.42559 1.71216 ms
4.4265 1.74814 ms
4.4265 1.74814 ms
4.4265 1.74814 ms
4.4265 1.74814 ms
4.42667 1.65462 ms
4.42667 1.65462 ms
4.42667 1.65462 ms
4.42667 1.65462 ms
4.42669 1.5728 ms
4.42669 1.5728 ms
4.42669 1.5728 ms
4.42669 1.5728 ms
4.42701 1.6262 ms
4.42701 1.6262 ms
4.42701 1.6262 ms
4.42701 1.6262 ms
4.42722 1.67292 ms
4.42722 1.67292 ms
4.42722 1.67292 ms
4.42722 1.67292 ms
4.42814 1.71381 ms
4.42814 1.71381 ms
4.42814 1.71381 ms
4.42814 1.71381 ms
4.42833 1.74958 ms
4.42833 1.74958 ms
4.42833 1.74958 ms
4.42833 1.74958 ms
4.42835 1.78088 ms
4.42835 1.78088 ms
4.42835 1.78088 ms
4.42835 1.78088 ms
4.42864 1.68327 ms
4.42864 1.68327 ms
4.42864 1.68327 ms
4.42864 1.68327 ms
4.42887 1.59786 ms
4.42887 1.59786 ms
4.42887 1.59786 ms
4.42887 1.59786 ms
4.42979 1.52313 ms
4.42979 1.52313 ms
4.42979 1.52313 ms
4.42979 1.52313 ms
4.42996 1.45774 ms
4.42996 1.45774 ms
4.42996 1.45774 ms
4.42996 1.45774 ms
4.42999 1.40052 ms
4.42999 1.40052 ms
4.42999 1.40052 ms
4.42999 1.40052 ms
4.43028 1.47545 ms
4.43028 1.47545 ms
4.43028 1.47545 ms
4.43028 1.47545 ms
4.43052 1.54102 ms
4.43052 1.54102 ms
4.43052 1.54102 ms
4.43052 1.54102 ms
4.43143 1.59839 ms
4.43143 1.59839 ms
4.43143 1.59839 ms
4.43143 1.59839 ms
4.4316 1.64859 ms
4.4316 1.64859 ms
4.4316 1.64859 ms
4.4316 1.64859 ms
4.43162 1.69252 ms
4.43162 1.69252 ms
4.43162 1.69252 ms
4.43162 1.69252 ms
4.43191 1.60595 ms
4.43191 1.60595 ms
4.43191 1.60595 ms
4.43191 1.60595 ms
4.43217 1.65521 ms
4.43217 1.65521 ms
4.43217 1.65521 ms
4.43217 1.65521 ms
4.43306 1.69831 ms
4.43306 1.69831 ms
4.43306 1.69831 ms
4.43306 1.69831 ms
4.43323 1.73602 ms
4.43323 1.73602 ms
4.43323 1.73602 ms
4.43323 1.73602 ms
4.43326 1.76902 ms
4.43326 1.76902 ms
4.43326 1.76902 ms
4.43326 1.76902 ms
4.43354 1.79789 ms
4.43354 1.79789 ms
4.43354 1.79789 ms
4.43354 1.79789 ms
4.43383 1.69815 ms
4.43383 1.69815 ms
4.43383 1.69815 ms
4.43383 1.69815 ms
4.4347 1.61088 ms
4.4347 1.61088 ms
4.4347 1.61088 ms
4.4347 1.61088 ms
4.43487 1.53452 ms
4.43487 1.53452 ms
4.43487 1.53452 ms
4.43487 1.53452 ms
4.43489 1.46771 ms
4.43489 1.46771 ms
4.43489 1.46771 ms
4.43489 1.46771 ms
4.43518 1.53424 ms
4.43518 1.53424 ms
4.43518 1.53424 ms
4.43518 1.53424 ms
4.43549 1.59246 ms
4.43549 1.59246 ms
4.43549 1.59246 ms
4.43549 1.59246 ms
4.43633 1.6434 ms
4.43633 1.6434 ms
4.43633 1.6434 ms
4.43633 1.6434 ms
4.4365 1.68798 ms
4.4365 1.68798 ms
4.4365 1.68798 ms
4.4365 1.68798 ms
4.43652 1.72698 ms
4.43652 1.72698 ms
4.43652 1.72698 ms
4.43652 1.72698 ms
4.43684 1.63611 ms
4.43684 1.63611 ms
4.43684 1.63611 ms
4.43684 1.63611 ms
4.43717 1.68159 ms
4.43717 1.68159 ms
4.43717 1.68159 ms
4.43717 1.68159 ms
4.43797 1.59639 ms
4.43797 1.59639 ms
4.43797 1.59639 ms
4.43797 1.59639 ms
4.43813 1.64684 ms
4.43813 1.64684 ms
4.43813 1.64684 ms
4.43813 1.64684 ms
4.43816 1.69099 ms
4.43816 1.69099 ms
4.43816 1.69099 ms
4.43816 1.69099 ms
4.43847 1.72961 ms
4.43847 1.72961 ms
4.43847 1.72961 ms
4.43847 1.72961 ms
4.43881 1.63841 ms
4.43881 1.63841 ms
4.43881 1.63841 ms
4.43881 1.63841 ms
4.4396 1.68361 ms
4.4396 1.68361 ms
4.4396 1.68361 ms
4.4396 1.68361 ms
4.43979 1.59816 ms
4.43979 1.59816 ms
4.43979 1.59816 ms
4.43979 1.59816 ms
4.43982 1.52339 ms
4.43982 1.52339 ms
4.43982 1.52339 ms
4.43982 1.52339 ms
4.44013 1.58296 ms
4.44013 1.58296 ms
4.44013 1.58296 ms
4.44013 1.58296 ms
4.44044 1.63509 ms
4.44044 1.63509 ms
4.44044 1.63509 ms
4.44044 1.63509 ms
4.44126 1.6807 ms
4.44126 1.6807 ms
4.44126 1.6807 ms
4.44126 1.6807 ms
4.44143 1.72062 ms
4.44143 1.72062 ms
4.44143 1.72062 ms
4.44143 1.72062 ms
4.44145 1.75554 ms
4.44145 1.75554 ms
4.44145 1.75554 ms
4.44145 1.75554 ms
4.44176 1.6611 ms
4.44176 1.6611 ms
4.44176 1.6611 ms
4.44176 1.6611 ms
4.44208 1.70346 ms
4.44208 1.70346 ms
4.44208 1.70346 ms
4.44208 1.70346 ms
4.44289 1.61553 ms
4.44289 1.61553 ms
4.44289 1.61553 ms
4.44289 1.61553 ms
4.44308 1.66358 ms
4.44308 1.66358 ms
4.44308 1.66358 ms
4.44308 1.66358 ms
4.44311 1.70564 ms
4.44311 1.70564 ms
4.44311 1.70564 ms
4.44311 1.70564 ms
4.4434 1.74243 ms
4.4434 1.74243 ms
4.4434 1.74243 ms
4.4434 1.74243 ms
4.44371 1.64963 ms
4.44371 1.64963 ms
4.44371 1.64963 ms
4.44371 1.64963 ms
4.44455 1.69342 ms
4.44455 1.69342 ms
4.44455 1.69342 ms
4.44455 1.69342 ms
4.44472 1.60674 ms
4.44472 1.60674 ms
4.44472 1.60674 ms
4.44472 1.60674 ms
4.44474 1.5309 ms
4.44474 1.5309 ms
4.44474 1.5309 ms
4.44474 1.5309 ms
4.44503 1.58954 ms
4.44503 1.58954 ms
4.44503 1.58954 ms
4.44503 1.58954 ms
4.44534 1.64084 ms
4.44534 1.64084 ms
4.44534 1.64084 ms
4.44534 1.64084 ms
4.44618 1.68574 ms
4.44618 1.68574 ms
4.44618 1.68574 ms
4.44618 1.68574 ms
4.44635 1.72502 ms
4.44635 1.72502 ms
4.44635 1.72502 ms
4.44635 1.72502 ms
4.44638 1.75939 ms
4.44638 1.75939 ms
4.44638 1.75939 ms
4.44638 1.75939 ms
4.44667 1.66447 ms
4.44667 1.66447 ms
4.44667 1.66447 ms
4.44667 1.66447 ms
4.44698 1.58141 ms
4.44698 1.58141 ms
4.44698 1.58141 ms
4.44698 1.58141 ms
4.44782 1.50873 ms
4.44782 1.50873 ms
4.44782 1.50873 ms
4.44782 1.50873 ms
4.44799 1.44514 ms
4.44799 1.44514 ms
4.44799 1.44514 ms
4.44799 1.44514 ms
4.44801 1.5145 ms
4.44801 1.5145 ms
4.44801 1.5145 ms
4.44801 1.5145 ms
4.4483 1.57518 ms
4.4483 1.57518 ms
4.4483 1.57518 ms
4.4483 1.57518 ms
4.44864 1.62829 ms
4.44864 1.62829 ms
4.44864 1.62829 ms
4.44864 1.62829 ms
4.44945 1.67475 ms
4.44945 1.67475 ms
4.44945 1.67475 ms
4.44945 1.67475 ms
4.44962 1.71541 ms
4.44962 1.71541 ms
4.44962 1.71541 ms
4.44962 1.71541 ms
4.44965 1.62598 ms
4.44965 1.62598 ms
4.44965 1.62598 ms
4.44965 1.62598 ms
4.44993 1.54773 ms
4.44993 1.54773 ms
4.44993 1.54773 ms
4.44993 1.54773 ms
4.45027 1.60426 ms
4.45027 1.60426 ms
4.45027 1.60426 ms
4.45027 1.60426 ms
4.45109 1.65373 ms
4.45109 1.65373 ms
4.45109 1.65373 ms
4.45109 1.65373 ms
4.45126 1.69701 ms
4.45126 1.69701 ms
4.45126 1.69701 ms
4.45126 1.69701 ms
4.45128 1.73489 ms
4.45128 1.73489 ms
4.45128 1.73489 ms
4.45128 1.73489 ms
4.45159 1.76803 ms
4.45159 1.76803 ms
4.45159 1.76803 ms
4.45159 1.76803 ms
4.45193 1.67202 ms
4.45193 1.67202 ms
4.45193 1.67202 ms
4.45193 1.67202 ms
4.45272 1.58802 ms
4.45272 1.58802 ms
4.45272 1.58802 ms
4.45272 1.58802 ms
4.45289 1.51452 ms
4.45289 1.51452 ms
4.45289 1.51452 ms
4.45289 1.51452 ms
4.45293 1.4502 ms
4.45293 1.4502 ms
4.45293 1.4502 ms
4.45293 1.4502 ms
4.45323 1.51892 ms
4.45323 1.51892 ms
4.45323 1.51892 ms
4.45323 1.51892 ms
4.45356 1.57906 ms
4.45356 1.57906 ms
4.45356 1.57906 ms
4.45356 1.57906 ms
4.45436 1.63168 ms
4.45436 1.63168 ms
4.45436 1.63168 ms
4.45436 1.63168 ms
4.45455 1.67772 ms
4.45455 1.67772 ms
4.45455 1.67772 ms
4.45455 1.67772 ms
4.45457 1.718 ms
4.45457 1.718 ms
4.45457 1.718 ms
4.45457 1.718 ms
4.45488 1.62825 ms
4.45488 1.62825 ms
4.45488 1.62825 ms
4.45488 1.62825 ms
4.4552 1.67472 ms
4.4552 1.67472 ms
4.4552 1.67472 ms
4.4552 1.67472 ms
4.45601 1.71538 ms
4.45601 1.71538 ms
4.45601 1.71538 ms
4.45601 1.71538 ms
4.45618 1.75096 ms
4.45618 1.75096 ms
4.45618 1.75096 ms
4.45618 1.75096 ms
4.45623 1.78209 ms
4.45623 1.78209 ms
4.45623 1.78209 ms
4.45623 1.78209 ms
4.45652 1.80932 ms
4.45652 1.80932 ms
4.45652 1.80932 ms
4.45652 1.80932 ms
4.45683 1.70816 ms
4.45683 1.70816 ms
4.45683 1.70816 ms
4.45683 1.70816 ms
4.45765 1.61964 ms
4.45765 1.61964 ms
4.45765 1.61964 ms
4.45765 1.61964 ms
4.45784 1.54218 ms
4.45784 1.54218 ms
4.45784 1.54218 ms
4.45784 1.54218 ms
4.45789 1.47441 ms
4.45789 1.47441 ms
4.45789 1.47441 ms
4.45789 1.47441 ms
4.45815 1.54011 ms
4.45815 1.54011 ms
4.45815 1.54011 ms
4.45815 1.54011 ms
4.45846 1.59759 ms
4.45846 1.59759 ms
4.45846 1.59759 ms
4.45846 1.59759 ms
4.45931 1.64789 ms
4.45931 1.64789 ms
4.45931 1.64789 ms
4.45931 1.64789 ms
4.45947 1.69191 ms
4.45947 1.69191 ms
4.45947 1.69191 ms
4.45947 1.69191 ms
4.45955 1.73042 ms
4.45955 1.73042 ms
4.45955 1.73042 ms
4.45955 1.73042 ms
4.45979 1.63912 ms
4.45979 1.63912 ms
4.45979 1.63912 ms
4.45979 1.63912 ms
4.4601 1.68422 ms
4.4601 1.68422 ms
4.4601 1.68422 ms
4.4601 1.68422 ms
4.46094 1.5987 ms
4.46094 1.5987 ms
4.46094 1.5987 ms
4.46094 1.5987 ms
4.46111 1.64886 ms
4.46111 1.64886 ms
4.46111 1.64886 ms
4.46111 1.64886 ms
4.4612 1.69275 ms
4.4612 1.69275 ms
4.4612 1.69275 ms
4.4612 1.69275 ms
4.46142 1.73116 ms
4.46142 1.73116 ms
4.46142 1.73116 ms
4.46142 1.73116 ms
4.46173 1.63976 ms
4.46173 1.63976 ms
4.46173 1.63976 ms
4.46173 1.63976 ms
4.46257 1.68479 ms
4.46257 1.68479 ms
4.46257 1.68479 ms
4.46257 1.68479 ms
4.46274 1.59919 ms
4.46274 1.59919 ms
4.46274 1.59919 ms
4.46274 1.59919 ms
4.46286 1.52429 ms
4.46286 1.52429 ms
4.46286 1.52429 ms
4.46286 1.52429 ms
4.46306 1.58376 ms
4.46306 1.58376 ms
4.46306 1.58376 ms
4.46306 1.58376 ms
4.46339 1.63579 ms
4.46339 1.63579 ms
4.46339 1.63579 ms
4.46339 1.63579 ms
4.46421 1.68131 ms
4.46421 1.68131 ms
4.46421 1.68131 ms
4.46421 1.68131 ms
4.46438 1.72115 ms
4.46438 1.72115 ms
4.46438 1.72115 ms
4.46438 1.72115 ms
4.4645 1.756 ms
4.4645 1.756 ms
4.4645 1.756 ms
4.4645 1.756 ms
4.46469 1.6615 ms
4.46469 1.6615 ms
4.46469 1.6615 ms
4.46469 1.6615 ms
4.46503 1.70382 ms
4.46503 1.70382 ms
4.46503 1.70382 ms
4.46503 1.70382 ms
4.46584 1.61584 ms
4.46584 1.61584 ms
4.46584 1.61584 ms
4.46584 1.61584 ms
4.46601 1.66386 ms
4.46601 1.66386 ms
4.46601 1.66386 ms
4.46601 1.66386 ms
4.46613 1.70588 ms
4.46613 1.70588 ms
4.46613 1.70588 ms
4.46613 1.70588 ms
4.46635 1.74264 ms
4.46635 1.74264 ms
4.46635 1.74264 ms
4.46635 1.74264 ms
4.46668 1.64981 ms
4.46668 1.64981 ms
4.46668 1.64981 ms
4.46668 1.64981 ms
4.46748 1.69358 ms
4.46748 1.69358 ms
4.46748 1.69358 ms
4.46748 1.69358 ms
4.46765 1.60688 ms
4.46765 1.60688 ms
4.46765 1.60688 ms
4.46765 1.60688 ms
4.46779 1.53102 ms
4.46779 1.53102 ms
4.46779 1.53102 ms
4.46779 1.53102 ms
4.46798 1.46465 ms
4.46798 1.46465 ms
4.46798 1.46465 ms
4.46798 1.46465 ms
4.46832 1.53156 ms
4.46832 1.53156 ms
4.46832 1.53156 ms
4.46832 1.53156 ms
4.46911 1.59012 ms
4.46911 1.59012 ms
4.46911 1.59012 ms
4.46911 1.59012 ms
4.4693 1.64135 ms
4.4693 1.64135 ms
4.4693 1.64135 ms
4.4693 1.64135 ms
4.46942 1.68618 ms
4.46942 1.68618 ms
4.46942 1.68618 ms
4.46942 1.68618 ms
4.46964 1.72541 ms
4.46964 1.72541 ms
4.46964 1.72541 ms
4.46964 1.72541 ms
4.46995 1.63473 ms
4.46995 1.63473 ms
4.46995 1.63473 ms
4.46995 1.63473 ms
4.47078 1.55539 ms
4.47078 1.55539 ms
4.47078 1.55539 ms
4.47078 1.55539 ms
4.47094 1.48597 ms
4.47094 1.48597 ms
4.47094 1.48597 ms
4.47094 1.48597 ms
4.47108 1.55022 ms
4.47108 1.55022 ms
4.47108 1.55022 ms
4.47108 1.55022 ms
4.47127 1.60644 ms
4.47127 1.60644 ms
4.47127 1.60644 ms
4.47127 1.60644 ms
4.47159 1.65564 ms
4.47159 1.65564 ms
4.47159 1.65564 ms
4.47159 1.65564 ms
4.47244 1.69868 ms
4.47244 1.69868 ms
4.47244 1.69868 ms
4.47244 1.69868 ms
4.4726 1.73635 ms
4.4726 1.73635 ms
4.4726 1.73635 ms
4.4726 1.73635 ms
4.47272 1.6443 ms
4.47272 1.6443 ms
4.47272 1.6443 ms
4.47272 1.6443 ms
4.47291 1.56376 ms
4.47291 1.56376 ms
4.47291 1.56376 ms
4.47291 1.56376 ms
4.47322 1.61829 ms
4.47322 1.61829 ms
4.47322 1.61829 ms
4.47322 1.61829 ms
4.47411 1.66601 ms
4.47411 1.66601 ms
4.47411 1.66601 ms
4.47411 1.66601 ms
4.47423 1.70776 ms
4.47423 1.70776 ms
4.47423 1.70776 ms
4.47423 1.70776 ms
4.47435 1.74429 ms
4.47435 1.74429 ms
4.47435 1.74429 ms
4.47435 1.74429 ms
4.47454 1.77625 ms
4.47454 1.77625 ms
4.47454 1.77625 ms
4.47454 1.77625 ms
4.47485 1.67922 ms
4.47485 1.67922 ms
4.47485 1.67922 ms
4.47485 1.67922 ms
4.47577 1.59431 ms
4.47577 1.59431 ms
4.47577 1.59431 ms
4.47577 1.59431 ms
4.47586 1.52002 ms
4.47586 1.52002 ms
4.47586 1.52002 ms
4.47586 1.52002 ms
4.47598 1.45502 ms
4.47598 1.45502 ms
4.47598 1.45502 ms
4.47598 1.45502 ms
4.47618 1.52314 ms
4.47618 1.52314 ms
4.47618 1.52314 ms
4.47618 1.52314 ms
4.47649 1.58275 ms
4.47649 1.58275 ms
4.47649 1.58275 ms
4.47649 1.58275 ms
4.47743 1.63491 ms
4.47743 1.63491 ms
4.47743 1.63491 ms
4.47743 1.63491 ms
4.4775 1.68054 ms
4.4775 1.68054 ms
4.4775 1.68054 ms
4.4775 1.68054 ms
4.47762 1.72047 ms
4.47762 1.72047 ms
4.47762 1.72047 ms
4.47762 1.72047 ms
4.47781 1.63041 ms
4.47781 1.63041 ms
4.47781 1.63041 ms
4.47781 1.63041 ms
4.47815 1.67661 ms
4.47815 1.67661 ms
4.47815 1.67661 ms
4.47815 1.67661 ms
4.47908 1.71704 ms
4.47908 1.71704 ms
4.47908 1.71704 ms
4.47908 1.71704 ms
4.47913 1.7524 ms
4.47913 1.7524 ms
4.47913 1.7524 ms
4.47913 1.7524 ms
4.47925 1.78335 ms
4.47925 1.78335 ms
4.47925 1.78335 ms
4.47925 1.78335 ms
4.47944 1.81043 ms
4.47944 1.81043 ms
4.47944 1.81043 ms
4.47944 1.81043 ms
4.47978 1.70913 ms
4.47978 1.70913 ms
4.47978 1.70913 ms
4.47978 1.70913 ms
4.48072 1.62049 ms
4.48072 1.62049 ms
4.48072 1.62049 ms
4.48072 1.62049 ms
4.48077 1.54293 ms
4.48077 1.54293 ms
4.48077 1.54293 ms
4.48077 1.54293 ms
4.48089 1.47506 ms
4.48089 1.47506 ms
4.48089 1.47506 ms
4.48089 1.47506 ms
4.4811 1.54068 ms
4.4811 1.54068 ms
4.4811 1.54068 ms
4.4811 1.54068 ms
